distance_left,distance_right,direction,acceleration
84.0,115.0,-0.2589951,0.17736300000000002
84.0,114.0,-0.2545466,0.0
84.0,128.0,-0.2456495,0.0
83.0,116.0,-0.2281494,0.0
83.0,114.0,-0.20681370000000002,0.0878309
83.0,119.0,-0.1963969,0.33855019999999997
83.0,119.0,-0.19613970000000003,0.5849850999999999
82.0,119.0,-0.19613970000000003,0.8353679
82.0,114.0,-0.19613970000000003,0.5833858000000001
81.0,116.0,-0.19613970000000003,0.3304199
80.0,118.0,-0.19410539999999998,0.06117582
79.0,122.0,-0.18351710000000002,0.0
79.0,120.0,-0.1827206,0.0
79.0,123.0,-0.1827206,0.08514619
78.0,124.0,-0.1827206,0.3420542
79.0,120.0,-0.1827206,0.6048303
79.0,122.0,-0.1827206,0.5296383000000001
82.0,120.0,-0.1827206,0.26610659999999997
79.0,119.0,-0.1778432,0.0
78.0,114.5,-0.1346568,0.0
81.0,125.0,-0.1341422,0.0
78.0,121.0,-0.13186270000000003,0.08986795
77.0,127.0,-0.1237622,0.3573389
78.0,121.0,-0.1210049,0.4520971
78.0,120.0,-0.1210049,0.1989062
80.0,116.5,-0.1210049,0.0
81.0,120.0,-0.1210049,0.0
82.0,116.0,-0.1210049,0.0
81.0,116.5,-0.1210049,0.0
81.0,120.0,-0.13089460000000003,0.1767358
83.0,117.0,-0.1443995,0.4463729
81.0,114.0,-0.147169,0.3585963
80.0,114.0,-0.147169,0.09973812
80.0,125.5,-0.147169,0.0
80.0,127.0,-0.147169,0.0
81.0,141.0,-0.147169,0.0
78.0,99.5,-0.147169,0.0
80.0,101.5,-0.1289951,0.17228110000000002
80.0,111.0,-0.12104169999999999,0.42188109999999995
79.0,118.0,-0.1196691,0.6683879
79.0,128.0,-0.1196691,0.5905741
79.0,74.0,-0.1196691,0.3539972
78.0,1000,-0.1196691,0.12120330000000001
82.0,1000,-0.1196691,0.0
87.0,1000,-0.1196691,0.0
78.0,1000,-0.1196691,0.0
78.0,1000,-0.1196691,0.23881170000000002
82.0,1000,-0.1196691,0.4732018
82.0,1000,-0.1196691,0.41312129999999997
86.0,1000,-0.1196691,0.17948129999999998
85.0,103.0,-0.1196691,0.0
84.0,109.0,-0.1196691,0.0
84.0,116.0,-0.1196691,0.0
83.0,123.0,-0.1196691,0.0
65.0,129.0,-0.10328419999999999,0.0
66.0,130.0,-0.103027,0.0
71.0,57.0,-0.103027,0.2368863
69.0,1000,-0.103027,0.47656809999999994
69.0,1000,-0.103027,0.5565602
68.0,1000,-0.0874754,0.3129573
67.0,1000,-0.07647059,0.07464623
67.0,1000,-0.04852941,0.0
67.0,1000,-0.03550236,0.0
67.0,1000,-0.03265937,0.0
67.0,1000,-0.02389706,0.08099699
67.0,1000,0.002806361,0.326889
67.0,1000,0.003063785,0.5528611999999999
67.0,1000,0.003063785,0.4773152
68.0,1000,0.003063785,0.24074720000000002
68.0,1000,0.003063785,0.2695409
69.0,1000,0.003063785,0.5132099
72.0,1000,-0.003909302,0.7422059
73.0,1000,-0.003909302,0.9716459999999999
74.0,1000,-0.003909302,1.0
75.0,1000,-0.003909302,1.0
78.0,1000,-0.003909302,1.0
81.0,1000,-0.01057596,0.7736708999999999
81.0,1000,-0.01279404,0.5409217
81.0,1000,-0.02199761,0.3130898
83.0,1000,-0.02395827,0.06054699
86.0,1000,-0.02395827,0.0
86.0,1000,-0.02395827,0.0
91.0,1000,-0.02395827,0.0
92.0,1000,-0.02395827,0.0
90.0,1000,-0.04819857,0.0
92.0,1000,-0.05113974,0.0
92.0,1000,-0.05113974,0.0
89.0,1000,-0.05113974,0.2009547
104.0,1000,-0.05113974,0.465168
94.0,1000,-0.05599257,0.6689429
95.0,1000,-0.05599257,0.8836136999999998
94.0,1000,-0.05599257,0.7935809
98.0,1000,-0.05599257,0.5095618
95.0,1000,-0.05599257,0.26500759999999995
95.0,111.0,-0.05599257,0.01532364
101.0,116.0,-0.05599257,0.0
105.0,50.0,-0.04200978,0.0
96.0,58.5,-0.03914221,0.0
97.0,63.0,-0.03914221,0.0
95.0,1000,-0.03914221,0.0
107.0,1000,-0.03914221,0.08390093
97.0,1000,-0.03914221,0.31465490000000007
98.0,1000,-0.03914221,0.5182171
102.0,1000,-0.03914221,0.7033439
108.0,1000,-0.03914221,1.0
108.0,1000,-0.03914221,0.8272332
95.0,1000,-0.03914221,0.6045461999999999
107.0,1000,-0.03914221,0.36078699999999997
99.0,64.0,-0.03914221,0.11548610000000001
106.0,70.0,-0.03914221,0.0
93.0,1000,-0.03914221,0.0
95.0,1000,-0.03914221,0.0
92.0,1000,-0.03160544,0.0
93.0,1000,-0.02068625,0.0
95.0,1000,-0.005281875,0.0
103.0,1000,-0.001482795,0.0
103.0,1000,0.0001348159,0.272055
91.0,1000,0.0001348159,0.4857752
91.0,1000,0.0001348159,0.367296
104.0,127.0,0.0001348159,0.1140422
95.0,1000,0.0001348159,0.0
94.0,130.0,0.0001348159,0.0
105.0,1000,0.0001348159,0.0
104.0,1000,0.0001348159,0.0
105.0,1000,0.0001348159,0.0
100.0,1000,0.0001348159,0.0
95.0,1000,0.0001348159,0.0
101.0,1000,0.0001348159,0.09474313
107.0,122.0,0.0001348159,0.3062611
108.0,122.0,0.0001348159,0.5110140999999999
96.0,1000,0.0001348159,0.721692
105.0,103.0,0.00174022,0.9398728999999999
109.0,1000,0.0035662479999999997,1.0
98.0,1000,0.004338343,1.0
103.0,119.5,0.004338343,0.766057
106.0,1000,0.004338343,0.5979669
110.0,117.0,0.004338343,0.3326349
97.0,107.0,0.008455883,0.09729111
99.0,106.5,0.008970552,0.0
104.0,1000,0.01221816,0.0
110.0,117.0,0.01299025,0.0
109.0,119.0,0.01843136,0.0
103.0,1000,0.01948529,0.0
111.0,1000,0.02742651,0.0
109.0,109.0,0.03039228,0.0
115.0,1000,0.03480404,0.0
112.0,1000,0.03720595,0.0
106.0,159.0,0.04325992,0.0
112.0,110.5,0.04379901,0.0
105.0,114.0,0.04463232,0.0
103.0,112.0,0.05713232,0.0
114.0,101.0,0.05738975,0.0
115.0,104.0,0.05738975,0.0
105.0,114.0,0.05738975,0.0
114.0,113.0,0.05738975,0.0
117.0,102.0,0.05738975,0.0
117.0,96.0,0.05738975,0.0
104.0,93.5,0.05738975,0.0
111.0,93.5,0.05738975,0.0
118.0,91.0,0.05738975,0.0
111.0,92.0,0.05738975,0.0
113.0,91.0,0.1036765,0.0
113.0,92.0,0.10534310000000001,0.0
115.0,93.0,0.12844360000000002,0.0
113.0,97.0,0.1584681,0.0
114.0,88.0,0.164326,0.0
115.0,88.0,0.1686766,0.06171012
120.0,84.0,0.19136029999999998,0.3017882
118.0,85.0,0.19136029999999998,0.5408911
120.0,80.0,0.19136029999999998,0.782895
123.0,77.0,0.19136029999999998,0.8173231
123.0,77.0,0.19136029999999998,0.5701529000000001
129.5,76.0,0.19136029999999998,0.301977
136.5,74.0,0.19136029999999998,0.06560397
133.5,73.0,0.19136029999999998,0.0
143.0,69.0,0.19136029999999998,0.1874639
140.5,68.0,0.19136029999999998,0.389937
146.0,63.0,0.17886029999999997,0.5142992999999999
141.0,63.0,0.1414707,0.2631093
143.0,61.0,0.1384191,0.06873322
152.0,58.0,0.1384191,0.0
145.0,56.0,0.1384191,0.0
147.0,53.0,0.13656870000000002,0.0
151.0,46.0,-0.01284305,0.0
149.0,46.0,-0.03200971,0.0
152.5,48.0,-0.03227934,0.0
158.0,51.0,-0.07063724,0.0
150.5,52.0,-0.07944857,0.0
150.5,56.0,-0.07944857,0.0
140.0,58.0,-0.07610294,0.1501379
139.0,61.0,-0.07610294,0.3544382
144.0,64.0,-0.05482842,0.4738562
144.0,65.0,-0.02378666,0.2504464
136.0,68.0,0.01633588,0.01104927
139.5,72.0,0.05511026,0.0
132.0,76.0,0.09333335,0.0
136.5,79.0,0.10775739999999999,0.0
132.0,83.0,0.1171202,0.0
135.5,86.0,0.1669364,0.0
136.5,88.0,0.1820223,0.0
137.5,90.0,0.18518389999999998,0.0
133.0,92.0,0.2260049,0.05368209
133.0,91.0,0.2667157,0.2616481
131.0,91.0,0.2838357,0.4687321
130.0,91.0,0.297978,0.36381020000000003
124.5,93.0,0.31064949999999997,0.14314839999999998
127.0,92.0,0.3133947,0.0
130.5,96.0,0.33259809999999995,0.0
128.5,96.0,0.34497540000000004,0.0
129.5,96.0,0.34701,0.0
132.5,96.0,0.34701,0.0
129.5,96.0,0.34701,0.0
139.0,95.0,0.34701,0.04016697
124.0,94.0,0.34701,0.2575439
129.5,93.0,0.34701,0.5414701
127.0,90.0,0.34701,0.28568709999999997
128.0,90.0,0.34701,0.07040405
129.0,89.0,0.34701,0.0
130.0,89.0,0.34701,0.0
129.0,89.0,0.3699265,0.0
131.0,88.0,0.3699265,0.0
132.0,88.0,0.3699265,0.0
137.0,86.0,0.3699265,0.0
126.0,85.0,0.3699265,0.0
132.0,81.0,0.3699265,0.0
131.0,80.0,0.34756149999999997,0.0
133.0,79.0,0.3425491,0.0
130.5,75.0,0.334608,0.0
143.0,73.0,0.31117659999999997,0.2648821
136.5,68.0,0.29470609999999997,0.33538520000000005
140.5,71.0,0.29470609999999997,0.1337703
142.0,70.0,0.29470609999999997,0.0
140.0,70.0,0.29470609999999997,0.0
136.5,68.0,0.2730393,0.0
139.0,68.0,0.23443640000000002,0.0
135.5,67.0,0.22949760000000002,0.0
138.0,66.0,0.22406869999999998,0.0
133.0,65.0,0.22406869999999998,0.0
130.0,66.0,0.1811764,0.09578991
141.5,67.0,0.1736644,0.30703179999999997
133.0,62.0,0.1733948,0.08381367
143.0,65.0,0.1593382,0.0
135.0,62.0,0.1308333,0.0
130.0,62.0,0.1308333,0.0
138.5,63.0,0.1308333,0.0
142.0,65.0,0.1308333,0.0
143.0,68.0,0.1308333,0.22039179999999997
135.5,65.0,0.1308333,0.44101769999999996
137.0,65.0,0.1308333,0.6616380000000001
134.0,65.0,0.1308333,0.8854920000000001
131.5,67.0,0.1308333,1.0
130.0,71.0,0.1308333,1.0
139.0,73.0,0.1308333,1.0
134.0,69.0,0.1308333,0.9359860000000001
131.0,70.0,0.1308333,0.713593
124.0,67.0,0.1308333,0.48599220000000004
136.0,68.0,0.1308333,0.2678742
134.0,67.0,0.1308333,0.04643214
135.0,69.0,0.1308333,0.0
129.0,73.0,0.1308333,0.0
128.0,73.0,0.1308333,0.0
135.0,73.0,0.1308333,0.2312518
131.5,72.0,0.1308333,0.459132
133.0,75.0,0.1308333,0.706005
127.5,69.0,0.1308333,0.4818299
128.5,70.0,0.1287133,0.26198710000000003
133.0,70.0,0.11350489999999999,0.03924
127.0,64.0,0.11350489999999999,0.0
134.0,63.0,0.11350489999999999,0.0
153.0,63.0,0.11350489999999999,0.0
1000,66.0,0.11350489999999999,0.0
1000,62.0,0.11350489999999999,0.0
1000,61.0,0.09523279,0.0
1000,59.0,0.09122548,0.0
1000,59.0,0.06393379,0.0
153.0,59.0,0.03628684,0.0
1000,62.0,0.0124632,0.0
154.0,59.0,0.0124632,0.0
1000,60.0,0.0124632,0.0
155.0,58.0,0.01764706,0.0
154.0,59.0,0.03349268,0.0
1000,59.0,0.05481621,0.0
1000,59.0,0.05507364,0.0
1000,59.0,0.05507364,0.0
1000,60.0,0.05507364,0.21461999999999998
1000,63.0,0.05507364,0.4566389
155.5,65.0,0.05507364,0.6746339
1000,58.0,0.05452217,0.6026398000000001
1000,58.0,0.05398290000000001,0.3913497
1000,57.0,0.05090691,0.1815237
1000,57.0,0.04281868,0.0
1000,56.0,0.0251104,0.0
1000,57.0,0.0117157,0.0
153.0,56.0,0.010894599999999999,0.0
154.0,55.0,0.008774522,0.0
1000,56.0,-0.02338239,0.0
1000,57.0,-0.03417897,0.0
1000,58.0,-0.03935044,0.0
153.0,60.0,-0.03935044,0.0
1000,64.0,-0.03488967,0.0
1000,60.0,-0.02768375,0.0
145.0,62.0,0.002377499,0.08489728
1000,62.0,0.04096823,0.30862209999999995
1000,63.0,0.04234081,0.5266621
147.0,69.0,0.04234081,0.74187
1000,70.0,0.04234081,0.528231
151.0,62.0,0.03955886,0.30431990000000003
1000,62.0,0.02948537,0.08150983
1000,63.0,0.01287985,0.0
144.0,63.0,-0.0032598159999999996,0.0
150.0,66.0,-0.01631129,0.0
1000,71.0,-0.02017158,0.0
1000,64.0,-0.02017158,0.0
1000,65.0,-0.02017158,0.0
150.0,69.0,-0.02017158,0.0
151.0,73.0,-0.02017158,0.0
143.0,75.0,-0.02044121,0.0
145.5,76.0,-0.02044121,0.24211190000000002
1000,77.0,-0.02044121,0.4828259
145.0,70.0,-0.01686276,0.4004248
1000,74.0,0.01979173,0.1476055
1000,74.0,0.03018386,0.0
142.0,75.0,0.03044128,0.0
146.5,79.0,0.03044128,0.0
141.0,79.0,0.03044128,0.0
129.5,80.0,0.03044128,0.0
142.0,80.5,0.03044128,0.0
131.0,79.0,0.03044128,0.2022872
140.0,76.0,0.03044128,0.40754409999999996
1000,78.0,0.03044128,0.6692551
130.5,81.0,0.03044128,0.9019828999999999
135.5,80.0,0.02062504,0.6402959
145.0,73.0,0.01286765,0.4089596
133.0,82.0,0.008921545,0.14511570000000001
1000,82.0,0.005502499,0.0
130.0,80.5,0.005232867,0.0
134.5,77.0,0.005232867,0.06144297
140.0,75.0,0.005232867,0.3174931
138.0,72.0,0.004963235,0.5360312
143.0,81.0,0.004142133,0.7468382
123.0,80.0,-0.001176363,0.9562290000000001
139.5,80.0,-0.0051348520000000005,0.8580996999999999
135.5,74.0,-0.007058716,0.6426307
137.0,78.0,-0.0123896,0.4320759
130.0,80.0,-0.01348033,0.2306917
137.0,69.0,-0.01737743,0.02834189
146.0,67.5,-0.02924015,0.0
144.5,20.0,-0.03977931,0.0
133.5,22.0,-0.04004893,0.0
41.0,81.0,-0.04004893,0.0
48.0,87.0,-0.04004893,0.0
144.0,79.5,-0.04004893,0.256146
131.0,75.0,-0.04004893,0.5043211
137.0,77.0,-0.04004893,0.5099816
130.0,84.0,-0.04004893,0.2619445
131.5,75.0,-0.04004893,0.030167700000000002
129.0,91.0,-0.04004893,0.0
123.0,78.0,-0.04004893,0.0
123.0,88.0,-0.04004893,0.0
128.0,33.0,-0.04004893,0.0
111.0,6.0,-0.04004893,0.0
116.0,87.0,-0.04004893,0.1306618
121.0,92.5,-0.04004893,0.3625889
111.0,92.0,-0.04004893,0.6057268
104.0,94.0,-0.04004893,0.5993189
116.5,94.0,-0.04004893,0.34714190000000006
108.0,98.0,-0.04004893,0.1095539
114.0,97.5,-0.04004893,0.0
116.0,100.5,-0.04004893,0.0
120.0,98.5,-0.04004893,0.0
111.0,94.0,-0.04004893,0.0
98.0,98.0,-0.04004893,0.0
110.0,99.0,-0.04004893,0.0
107.0,108.0,-0.04004893,0.0
106.0,101.0,-0.04004893,0.0
100.0,112.0,-0.04004893,0.0
107.0,114.0,-0.04004893,0.0
106.0,1000,-0.04004893,0.2583028
97.0,1000,-0.04004893,0.5252849
105.0,100.0,-0.04004893,0.270867
102.0,102.0,-0.04004893,0.0
104.0,105.0,-0.04004893,0.0
95.0,115.0,-0.04004893,0.0
97.0,1000,-0.04004893,0.0
93.0,115.0,-0.04283088,0.0
102.0,108.0,-0.05063728,0.0
104.0,85.0,-0.05325982,0.0
99.0,99.0,-0.05897055,0.0
101.0,92.0,-0.06924026,0.0
100.0,94.0,-0.07033081,0.0
103.0,93.0,-0.08050249,0.0
102.0,98.0,-0.08227934,0.0
101.0,95.0,-0.08227934,0.0
101.5,95.0,-0.08227934,0.0
96.0,88.0,-0.08227934,0.0
98.0,80.0,-0.09529402,0.0
100.0,52.0,-0.1059682,0.0
98.0,49.0,-0.1059682,0.0
99.0,96.0,-0.1099633,0.0
99.0,98.0,-0.1099633,0.0
99.0,54.0,-0.11352930000000001,0.0
94.0,79.0,-0.1181249,0.0
97.0,99.0,-0.1205882,0.0
97.0,97.0,-0.1205882,0.0
96.0,98.0,-0.1205882,0.0
95.0,97.0,-0.1205882,0.0
94.0,107.0,-0.1205882,0.0
91.0,102.0,-0.134179,0.0
91.0,110.0,-0.1352941,0.0
86.0,105.0,-0.1352941,0.0
90.0,107.0,-0.1352941,0.0
85.0,105.0,-0.1352941,0.0
88.0,105.0,-0.1352941,0.0
88.0,107.0,-0.1352941,0.0
90.0,107.0,-0.1352941,0.0
91.0,107.0,-0.13213229999999998,0.12543010000000002
91.0,106.0,-0.13213229999999998,0.326412
91.0,105.0,-0.13213229999999998,0.5371020000000001
88.0,110.5,-0.13213229999999998,0.786045
89.0,111.0,-0.13213229999999998,0.7873621000000001
88.0,111.0,-0.13213229999999998,0.5558403000000001
87.0,104.0,-0.13213229999999998,0.29156109999999996
86.0,108.0,-0.13213229999999998,0.032085300000000004
80.0,108.0,-0.13213229999999998,0.0
80.0,110.0,-0.13213229999999998,0.0
82.0,111.0,-0.13213229999999998,0.0
83.0,112.0,-0.13213229999999998,0.0
84.0,116.0,-0.1354533,0.0
85.0,115.0,-0.1379535,0.0
86.0,110.0,-0.1429901,0.0
85.0,108.0,-0.1452206,0.0
88.0,101.0,-0.1474019,0.20106629999999998
91.0,107.0,-0.1474019,0.4684532
93.0,103.0,-0.1474019,0.3909538
93.0,104.0,-0.1474019,0.13494589999999998
88.0,108.0,-0.1474019,0.0
89.0,107.0,-0.1474019,0.0
93.0,103.0,-0.1664705,0.0
86.0,103.0,-0.18006129999999998,0.0
84.0,108.0,-0.1835539,0.0
89.0,109.0,-0.2089951,0.0
90.0,110.0,-0.2185906,0.0
89.0,109.5,-0.2269731,0.0
90.0,106.0,-0.22837,0.0
91.0,109.0,-0.22837,0.2864041
91.0,104.5,-0.22837,0.5343812
92.0,105.0,-0.22837,0.45770390000000005
93.0,111.0,-0.22837,0.18260410000000002
93.0,105.0,-0.22837,0.0
94.0,109.0,-0.22837,0.0
87.0,105.0,-0.22837,0.0
88.0,106.0,-0.22837,0.21127470000000004
87.0,103.0,-0.2286397,0.468657
85.0,105.0,-0.2286397,0.690264
84.0,113.0,-0.2286397,0.5007630999999999
82.0,110.0,-0.2286397,0.2420551
84.0,119.0,-0.2286397,0.03004825
85.0,112.5,-0.2286397,0.0
85.0,115.0,-0.2286397,0.0
85.0,119.5,-0.2286397,0.0
85.0,120.0,-0.2286397,0.0
84.0,111.0,-0.2286397,0.0
84.0,116.0,-0.2225491,0.0
84.0,118.0,-0.2209313,0.0
83.0,114.0,-0.2209313,0.0
82.0,111.0,-0.2209313,0.12187169999999999
80.0,119.0,-0.2209313,0.3310497
81.0,113.0,-0.2209313,0.5323827
80.0,116.0,-0.2209313,0.2561907
76.0,119.0,-0.1961275,0.0
73.0,117.0,-0.1822425,0.0
75.0,128.0,-0.1819853,0.0
74.0,119.0,-0.1819853,0.0
75.0,123.0,-0.1819853,0.0
77.0,118.0,-0.1819853,0.0
76.0,132.0,-0.1819853,0.2591221
77.0,123.0,-0.1819853,0.5240639
76.0,116.0,-0.1819853,0.2698678
76.0,131.0,-0.1819853,0.008966804
75.0,124.0,-0.15686270000000002,0.0
75.0,116.0,-0.1488481,0.0
75.0,119.0,-0.1485906,0.0
79.0,124.0,-0.1485906,0.0
73.0,119.0,-0.1485906,0.2011052
73.0,125.0,-0.1485906,0.41388919999999996
73.0,121.0,-0.1485906,0.5647502
72.0,125.5,-0.1485906,0.5001687
71.0,131.0,-0.1485906,0.2872288
71.0,136.5,-0.1428309,0.02423358
71.0,125.0,-0.12323519999999999,0.0
73.0,125.5,-0.12323519999999999,0.0
74.0,130.0,-0.12323519999999999,0.0
74.0,117.0,-0.12323519999999999,0.0
75.0,126.0,-0.12323519999999999,0.1359211
76.0,118.0,-0.12323519999999999,0.39219899999999996
77.0,121.0,-0.12323519999999999,0.5115842
76.0,121.0,-0.12323519999999999,0.2639973
76.0,121.5,-0.12323519999999999,0.05103314
68.0,121.5,-0.12323519999999999,0.0
75.0,123.5,-0.12323519999999999,0.0
82.0,116.0,-0.12323519999999999,0.0
82.0,130.5,-0.12323519999999999,0.0
73.0,118.0,-0.12323519999999999,0.0
80.0,128.0,-0.12323519999999999,0.0
73.0,129.0,-0.12323519999999999,0.2341229
72.0,125.0,-0.12323519999999999,0.453078
73.0,122.0,-0.12323519999999999,0.3732212
76.0,131.5,-0.12323519999999999,0.1699773
80.0,124.0,-0.12323519999999999,0.0
74.0,119.5,-0.12323519999999999,0.0
75.0,119.0,-0.1185662,0.0
42.0,119.0,-0.1185662,0.0
75.0,128.0,-0.1185662,0.0
77.0,114.0,-0.1185662,0.06894600000000001
26.0,113.5,-0.1185662,0.2855101
75.0,122.0,-0.1185662,0.528864
75.0,115.0,-0.1185662,0.5361482
77.0,127.5,-0.113799,0.2659321
76.0,120.0,-0.09549022,0.01659
80.0,124.0,-0.08754901,0.0
80.0,118.0,-0.08537993,0.0
80.0,127.5,-0.08345589,0.0
73.0,127.0,-0.08100496,0.0
74.0,117.0,-0.07991423,0.0
78.0,120.5,-0.07803919,0.05948067
72.0,123.0,-0.07803919,0.2952987
70.0,114.0,-0.07803919,0.5042968
72.0,126.0,-0.07803919,0.7389328000000001
74.0,134.0,-0.07803919,0.511542
76.0,116.5,-0.07803919,0.2612489
78.0,127.0,-0.07803919,0.004280806
77.0,121.0,-0.07803919,0.0
78.0,116.0,-0.07803919,0.0
82.0,115.0,-0.07803919,0.0
86.0,123.0,-0.07803919,0.0
89.0,107.0,-0.07803919,0.0
89.0,112.5,-0.07803919,0.06896675
84.0,117.0,-0.07803919,0.2781479
89.0,115.0,-0.07803919,0.48456289999999996
89.0,112.0,-0.07803919,0.44900390000000007
85.0,109.0,-0.08139702,0.24434389999999998
89.0,119.0,-0.082745,0.02440774
83.0,113.0,-0.08301464,0.0
87.0,114.0,-0.08386033,0.0
82.0,113.0,-0.08689952,0.0
84.0,115.5,-0.09083323,0.0
81.0,127.0,-0.09110287,0.0
80.0,144.5,-0.09110287,0.1554033
81.0,1000,-0.09110287,0.41263500000000003
83.0,1000,-0.09110287,0.625857
84.0,1000,-0.09110287,0.8399909999999999
85.0,1000,-0.09110287,0.6243896
85.0,1000,-0.09110287,0.4104749
85.0,1000,-0.09110287,0.1975769
86.0,1000,-0.09110287,0.0
86.0,1000,-0.09110287,0.0
88.0,1000,-0.09110287,0.0
88.0,1000,-0.09110287,0.0
87.0,1000,-0.09110287,0.0
88.0,1000,-0.09110287,0.1293601
87.0,1000,-0.09110287,0.3296732
89.0,1000,-0.09110287,0.5363159000000001
86.0,1000,-0.09110287,0.6630331
85.0,1000,-0.09110287,0.4009498
82.0,1000,-0.09110287,0.1383029
83.0,1000,-0.09110287,0.0
83.0,1000,-0.09110287,0.0
84.0,1000,-0.09110287,0.0
88.0,1000,-0.09110287,0.0
72.0,1000,-0.09110287,0.0
82.0,1000,-0.09110287,0.0
81.0,1.5,-0.09110287,0.1368839
83.0,1000,-0.09110287,0.337737
82.0,1000,-0.09110287,0.5428079
82.0,1000,-0.09110287,0.6089611999999999
82.0,1000,-0.09110287,0.39657929999999997
82.0,1000,-0.09110287,0.18029089999999998
81.0,1000,-0.09110287,0.0
81.0,1000,-0.09110287,0.0
81.0,1000,-0.09110287,0.0
82.0,1000,-0.09110287,0.0
78.0,1000,-0.09110287,0.0
77.0,120.0,-0.09110287,0.0
81.0,126.0,-0.09110287,0.2084938
81.0,134.5,-0.09110287,0.43194899999999997
76.0,135.0,-0.09110287,0.21794699999999997
68.0,137.0,-0.09110287,0.0
70.0,134.0,-0.08492647,0.0
68.0,124.0,-0.08087014,0.0
68.0,113.5,-0.08035529,0.0
68.0,111.0,-0.07930136,0.0
67.0,114.0,-0.07930136,0.0
67.0,138.5,-0.06186272,0.0
67.0,117.0,-0.03705875,0.0
69.0,113.0,-0.03705875,0.0
68.0,118.0,-0.03705875,0.08256018
68.0,113.5,-0.03254897,0.33100820000000003
70.0,109.0,-0.0312132,0.5413113
68.0,118.0,-0.0312132,0.3271115
69.0,115.0,-0.02824761,0.1100013
72.0,115.0,-0.02642158,0.0
71.0,115.0,-0.02312496,0.0
71.0,116.0,-0.01773287,0.0
70.0,116.0,-0.01747544,0.0
72.0,116.0,-0.01747544,0.0
72.0,111.0,-0.01747544,0.0
73.0,114.0,-0.01747544,0.0
73.0,114.0,-0.01747544,0.0
73.0,115.0,-0.01747544,0.21714589999999998
73.0,113.0,-0.01747544,0.4532429
74.0,113.0,-0.01855397,0.3732541
77.0,111.0,-0.01855397,0.1502731
79.0,108.0,-0.01855397,0.0
82.0,106.0,-0.01855397,0.0
84.0,106.0,-0.02631118,0.0
87.0,103.0,-0.0397671,0.0
88.0,101.0,-0.05145838,0.0
88.0,99.0,-0.05680147,0.0
92.0,92.0,-0.06895824,0.0
90.0,95.0,-0.07227945,0.0
93.0,95.0,-0.07227945,0.224124
99.0,94.0,-0.07227945,0.441492
94.0,94.0,-0.07227945,0.5154208
95.0,94.0,-0.07227945,0.3003749
95.0,93.0,-0.07227945,0.08928287
97.0,93.0,-0.07227945,0.0
97.0,94.0,-0.07227945,0.0
100.0,93.0,-0.07412989,0.0
97.0,94.0,-0.09319853,0.0
99.0,91.0,-0.09373780000000001,0.0
101.0,90.0,-0.09819856,0.0
106.0,93.0,-0.0984682,0.0
97.0,92.0,-0.0984682,0.2547297
94.0,94.0,-0.0984682,0.49551590000000006
95.0,94.0,-0.0984682,0.4151126
96.0,91.0,-0.0984682,0.1847216
97.0,93.0,-0.08856614,0.0
99.0,87.0,-0.05671566,0.0
103.0,88.0,-0.05067408,0.0
99.0,91.0,-0.04865202,0.0
101.0,87.0,-0.04865202,0.0
100.0,87.0,-0.05089452,0.0
101.0,86.0,-0.05367647,0.0
104.0,83.0,-0.05449758,0.0
106.0,84.0,-0.05449758,0.20949879999999999
108.0,85.0,-0.05449758,0.4272391
109.0,83.0,-0.05530629,0.5459307
113.0,82.0,-0.05530629,0.381276
109.0,82.0,-0.05530629,0.13406070000000003
114.0,82.0,-0.06046574,0.0
128.0,80.0,-0.06488971,0.0
120.0,78.0,-0.06796569999999999,0.0
112.0,77.0,-0.06851717,0.0
111.0,76.0,-0.07296573,0.0
111.0,80.0,-0.07542886,0.0
117.0,81.0,-0.07762254,0.0
120.0,76.0,-0.07789217,0.0
115.0,83.0,-0.07789217,0.0
124.0,81.0,-0.07789217,0.07138181
119.0,85.0,-0.07789217,0.3258119
121.0,81.0,-0.07789217,0.5326466999999999
111.0,87.0,-0.0781618,0.47100879999999995
111.0,83.0,-0.0781618,0.2606578
111.0,83.0,-0.0781618,0.002426863
118.0,72.0,-0.0781618,0.0
116.0,67.0,-0.0781618,0.0
120.0,69.0,-0.0781618,0.0
121.0,70.0,-0.0781618,0.0
139.0,69.0,-0.0781618,0.0
124.0,66.0,-0.0781618,0.0
124.0,79.0,-0.0781618,0.228615
129.0,70.0,-0.0781618,0.4730608
137.0,69.0,-0.0781618,0.5978486999999999
141.0,72.0,-0.0781618,0.3754467
132.0,69.0,-0.0781618,0.1650835
118.0,72.0,-0.0781618,0.0
128.0,78.0,-0.0781618,0.0
130.0,69.0,-0.0781618,0.0
119.0,71.0,-0.0781618,0.0
136.0,72.0,-0.0781618,0.0
134.0,75.0,-0.0781618,0.0
140.5,74.0,-0.0781618,0.148785
132.0,77.0,-0.0781618,0.37615190000000004
132.0,78.0,-0.0781618,0.5843639
132.0,90.0,-0.0781618,0.7904187
128.0,94.0,-0.0781618,0.9927388
110.0,1000,-0.0781618,1.0
113.0,94.5,-0.07127452,0.8623573
121.0,88.0,-0.06986514,0.5998573
114.0,89.0,-0.06986514,0.39091
112.0,93.0,-0.06823533,0.12135119999999999
118.0,96.0,-0.06743864,0.0
112.0,95.0,-0.06279404,0.0
113.0,92.0,-0.06174011,0.0
118.0,91.0,-0.06045335,0.0
116.0,97.0,-0.05860291,0.1294287
